Trace,Exp,Core_0_IPC,Filter
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,spp_MTPS4800,0.22276,1
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,bingo_MTPS4800,0.23912,1
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,mlop_MTPS4800,0.22628,1
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,pythia_MTPS4800,0.241,1
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,nopref_MTPS9600,0.22056,1
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,spp_MTPS9600,0.22284,1
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,bingo_MTPS9600,0.23926,1
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,mlop_MTPS9600,0.22631,1
parsec_2.1.canneal.simlarge.prebuilt.drop_3000M.length_250M,pythia_MTPS9600,0.24098,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,nopref,0.19497,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,spp,0.1963,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,bingo,0.20868,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,mlop,0.19686,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,pythia,0.20943,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,nopref_MTPS150,0.16648,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,spp_MTPS150,0.15807,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,bingo_MTPS150,0.07177,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,mlop_MTPS150,0.15781,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,pythia_MTPS150,0.14657,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,nopref_MTPS300,0.19193,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,spp_MTPS300,0.1913,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,bingo_MTPS300,0.1266,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,mlop_MTPS300,0.19196,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,pythia_MTPS300,0.19833,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,nopref_MTPS600,0.19391,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,spp_MTPS600,0.19502,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,bingo_MTPS600,0.17909,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,mlop_MTPS600,0.19551,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,pythia_MTPS600,0.20679,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,nopref_MTPS1200,0.19467,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,spp_MTPS1200,0.19582,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,bingo_MTPS1200,0.20298,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,mlop_MTPS1200,0.19647,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,pythia_MTPS1200,0.20884,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,nopref_MTPS4800,0.19505,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,spp_MTPS4800,0.19645,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,bingo_MTPS4800,0.20972,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,mlop_MTPS4800,0.19701,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,pythia_MTPS4800,0.20964,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,nopref_MTPS9600,0.19502,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,spp_MTPS9600,0.1965,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,bingo_MTPS9600,0.20985,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,mlop_MTPS9600,0.197,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4500M.length_250M,pythia_MTPS9600,0.20968,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,nopref,0.17754,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,spp,0.17898,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,bingo,0.18906,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,mlop,0.17754,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,pythia,0.18817,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,nopref_MTPS150,0.14397,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,spp_MTPS150,0.12314,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,bingo_MTPS150,0.06212,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,mlop_MTPS150,0.14397,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,pythia_MTPS150,0.12148,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,nopref_MTPS300,0.17528,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,spp_MTPS300,0.17127,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,bingo_MTPS300,0.1155,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,mlop_MTPS300,0.17528,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,pythia_MTPS300,0.17725,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,nopref_MTPS600,0.17686,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,spp_MTPS600,0.17769,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,bingo_MTPS600,0.16648,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,mlop_MTPS600,0.17686,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,pythia_MTPS600,0.18593,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,nopref_MTPS1200,0.17734,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,spp_MTPS1200,0.17866,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,bingo_MTPS1200,0.18539,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,mlop_MTPS1200,0.17734,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,pythia_MTPS1200,0.1875,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,nopref_MTPS4800,0.17759,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,spp_MTPS4800,0.17908,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,bingo_MTPS4800,0.18964,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,mlop_MTPS4800,0.17759,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,pythia_MTPS4800,0.1884,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,nopref_MTPS9600,0.17757,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,spp_MTPS9600,0.17906,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,bingo_MTPS9600,0.18975,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,mlop_MTPS9600,0.17757,1
parsec_2.1.canneal.simlarge.prebuilt.drop_4750M.length_250M,pythia_MTPS9600,0.18842,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,nopref,0.30651,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,spp,0.312,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,bingo,0.32356,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,mlop,0.31376,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,pythia,0.32999,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,nopref_MTPS150,0.29231,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,spp_MTPS150,0.28699,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,bingo_MTPS150,0.14027,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,mlop_MTPS150,0.27065,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,pythia_MTPS150,0.29119,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,nopref_MTPS300,0.30285,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,spp_MTPS300,0.30623,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,bingo_MTPS300,0.2131,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,mlop_MTPS300,0.30578,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,pythia_MTPS300,0.32035,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,nopref_MTPS600,0.30509,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,spp_MTPS600,0.30961,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,bingo_MTPS600,0.27643,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,mlop_MTPS600,0.31168,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,pythia_MTPS600,0.32705,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,nopref_MTPS1200,0.30609,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,spp_MTPS1200,0.31175,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,bingo_MTPS1200,0.31273,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,mlop_MTPS1200,0.3132,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,pythia_MTPS1200,0.32966,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,nopref_MTPS4800,0.3066,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,spp_MTPS4800,0.31192,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,bingo_MTPS4800,0.32575,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,mlop_MTPS4800,0.31404,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,pythia_MTPS4800,0.33016,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,nopref_MTPS9600,0.30657,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,spp_MTPS9600,0.31258,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,bingo_MTPS9600,0.32599,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,mlop_MTPS9600,0.31406,1
parsec_2.1.canneal.simlarge.prebuilt.drop_500M.length_250M,pythia_MTPS9600,0.33023,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,nopref,0.35366,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,spp,0.38699,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,bingo,0.41488,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,mlop,0.38783,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,pythia,0.41539,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,nopref_MTPS150,0.2554,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,spp_MTPS150,0.25778,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,bingo_MTPS150,0.16156,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,mlop_MTPS150,0.2546,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,pythia_MTPS150,0.25719,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,nopref_MTPS300,0.31302,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,spp_MTPS300,0.33078,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,bingo_MTPS300,0.25626,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,mlop_MTPS300,0.32974,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,pythia_MTPS300,0.34384,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,nopref_MTPS600,0.33749,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,spp_MTPS600,0.36537,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,bingo_MTPS600,0.3401,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,mlop_MTPS600,0.36526,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,pythia_MTPS600,0.3878,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,nopref_MTPS1200,0.34792,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,spp_MTPS1200,0.38006,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,bingo_MTPS1200,0.39275,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,mlop_MTPS1200,0.38037,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,pythia_MTPS1200,0.4067,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,nopref_MTPS4800,0.35679,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,spp_MTPS4800,0.3908,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,bingo_MTPS4800,0.42302,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,mlop_MTPS4800,0.39147,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,pythia_MTPS4800,0.4201,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,nopref_MTPS9600,0.35751,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,spp_MTPS9600,0.39188,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,bingo_MTPS9600,0.42492,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,mlop_MTPS9600,0.39274,1
parsec_2.1.facesim.simlarge.prebuilt.drop_1500M.length_250M,pythia_MTPS9600,0.4214,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,nopref,0.5224,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,spp,0.62282,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,bingo,0.65099,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,mlop,0.63109,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,pythia,0.60232,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,nopref_MTPS150,0.27911,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,spp_MTPS150,0.28237,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,bingo_MTPS150,0.26083,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,mlop_MTPS150,0.27843,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,pythia_MTPS150,0.27615,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,nopref_MTPS300,0.40294,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,spp_MTPS300,0.4302,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,bingo_MTPS300,0.40812,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,mlop_MTPS300,0.42662,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,pythia_MTPS300,0.4189,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,nopref_MTPS600,0.48178,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,spp_MTPS600,0.54977,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,bingo_MTPS600,0.5434,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,mlop_MTPS600,0.55877,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,pythia_MTPS600,0.52888,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,nopref_MTPS1200,0.51184,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,spp_MTPS1200,0.60352,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,bingo_MTPS1200,0.62236,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,mlop_MTPS1200,0.61651,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,pythia_MTPS1200,0.58195,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,nopref_MTPS4800,0.52686,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,spp_MTPS4800,0.62964,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,bingo_MTPS4800,0.66088,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,mlop_MTPS4800,0.63712,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,pythia_MTPS4800,0.61056,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,nopref_MTPS9600,0.52849,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,spp_MTPS9600,0.63143,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,bingo_MTPS9600,0.66297,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,mlop_MTPS9600,0.63923,1
parsec_2.1.fluidanimate.simlarge.prebuilt.drop_9500M.length_250M,pythia_MTPS9600,0.6126,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,nopref,0.48252,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,spp,0.68292,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,bingo,0.70758,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,mlop,0.62049,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,pythia,0.64799,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,nopref_MTPS150,0.34187,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,spp_MTPS150,0.26911,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,bingo_MTPS150,0.21368,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,mlop_MTPS150,0.2568,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,pythia_MTPS150,0.28581,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,nopref_MTPS300,0.43541,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,spp_MTPS300,0.45134,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,bingo_MTPS300,0.36378,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,mlop_MTPS300,0.40274,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,pythia_MTPS300,0.46265,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,nopref_MTPS600,0.46675,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,spp_MTPS600,0.6073,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,bingo_MTPS600,0.53851,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,mlop_MTPS600,0.52023,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,pythia_MTPS600,0.59263,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,nopref_MTPS1200,0.4792,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,spp_MTPS1200,0.668,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,bingo_MTPS1200,0.65966,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,mlop_MTPS1200,0.59679,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,pythia_MTPS1200,0.63797,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,nopref_MTPS4800,0.48344,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,spp_MTPS4800,0.68663,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,bingo_MTPS4800,0.72297,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,mlop_MTPS4800,0.62539,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,pythia_MTPS4800,0.65045,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,nopref_MTPS9600,0.48376,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,spp_MTPS9600,0.68798,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,bingo_MTPS9600,0.72417,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,mlop_MTPS9600,0.62634,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_0M.length_250M,pythia_MTPS9600,0.65125,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,nopref,0.52331,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,spp,0.85807,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,bingo,0.87969,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,mlop,0.75792,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,pythia,0.77385,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,nopref_MTPS150,0.35418,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,spp_MTPS150,0.25982,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,bingo_MTPS150,0.19473,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,mlop_MTPS150,0.23269,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,pythia_MTPS150,0.29514,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,nopref_MTPS300,0.4738,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,spp_MTPS300,0.48929,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,bingo_MTPS300,0.35723,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,mlop_MTPS300,0.40788,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,pythia_MTPS300,0.5173,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,nopref_MTPS600,0.50975,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,spp_MTPS600,0.7408,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,bingo_MTPS600,0.58489,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,mlop_MTPS600,0.5888,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,pythia_MTPS600,0.69786,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,nopref_MTPS1200,0.52209,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,spp_MTPS1200,0.83994,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,bingo_MTPS1200,0.78819,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,mlop_MTPS1200,0.71966,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,pythia_MTPS1200,0.76429,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,nopref_MTPS4800,0.52302,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,spp_MTPS4800,0.8574,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,bingo_MTPS4800,0.9101,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,mlop_MTPS4800,0.76211,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,pythia_MTPS4800,0.77249,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,nopref_MTPS9600,0.52304,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,spp_MTPS9600,0.85773,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,bingo_MTPS9600,0.91106,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,mlop_MTPS9600,0.76265,1
parsec_2.1.streamcluster.simlarge.prebuilt.drop_14750M.length_250M,pythia_MTPS9600,0.77257,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,nopref,0.63798,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,spp,0.9013,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,bingo,0.91336,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,mlop,0.9249,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,pythia,0.9402,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,nopref_MTPS150,0.45853,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,spp_MTPS150,0.51153,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,bingo_MTPS150,0.50614,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,mlop_MTPS150,0.50913,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,pythia_MTPS150,0.51036,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,nopref_MTPS300,0.60843,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,spp_MTPS300,0.87629,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,bingo_MTPS300,0.83793,1
parsec_2.1.raytrace.simlarge.prebuilt.drop_23500M.length_250M,mlop_MTPS300,0.88105,1
